note_on          | (61)             | 4            | 39.9896     
note_off         | (52)             | 224          | 40.2812     
note_off         | (61)             | 0            | 40.2812     
note_off         | (57)             | 4            | 40.2865     
note_on          | (57)             | 56           | 40.3594     
note_on          | (61)             | 0            | 40.3594     
note_on          | (52)             | 4            | 40.3646     
note_off         | (52)             | 64           | 40.4479     
note_off         | (57)             | 12           | 40.4635     
note_off         | (61)             | 4            | 40.4687     
note_on          | (52)             | 104          | 40.6042     
note_on          | (57)             | 4            | 40.6094     
note_on          | (61)             | 0            | 40.6094     
note_off         | (52)             | 60           | 40.6875     
note_off         | (57)             | 8            | 40.6979     
note_off         | (61)             | 4            | 40.7031     
note_on          | (57)             | 116          | 40.8542     
note_on          | (52)             | 0            | 40.8542     
note_on          | (61)             | 0            | 40.8542     
note_off         | (57)             | 40           | 40.9062     
note_off         | (52)             | 0            | 40.9062     
note_off         | (61)             | 0            | 40.9062     
note_on          | (52)             | 64           | 40.9896     
note_on          | (57)             | 0            | 40.9896     
note_on          | (61)             | 0            | 40.9896     
note_off         | (52)             | 72           | 41.0833     
note_off         | (57)             | 8            | 41.0937     
note_off         | (61)             | 8            | 41.1042     
note_on          | (56)             | 100          | 41.2344     
note_on          | (51)             | 0            | 41.2344     
note_on          | (59)             | 0            | 41.2344     
note_off         | (56)             | 52           | 41.3021     
note_off         | (51)             | 0            | 41.3021     
note_off         | (59)             | 16           | 41.3229     
note_on          | (56)             | 128          | 41.4896     
note_on          | (64)             | 8            | 41.5000     
note_on          | (61)             | 0            | 41.5000     
note_off         | (56)             | 352          | 41.9583     
note_off         | (64)             | 8            | 41.9687     
note_off         | (61)             | 0            | 41.9687     
note_on          | (54)             | 12           | 41.9844     
note_on          | (59)             | 4            | 41.9896     
note_on          | (63)             | 0            | 41.9896     
note_on          | (58)             | 764          | 42.9844     
note_off         | (59)             | 4            | 42.9896     
note_off         | (63)             | 0            | 42.9896     
note_on          | (61)             | 8            | 43.0000     
note_off         | (54)             | 676          | 43.8802     
note_on          | (63)             | 80           | 43.9844     
note_off         | (61)             | 4            | 43.9896     
note_on          | (56)             | 0            | 43.9896     
note_on          | (59)             | 0            | 43.9896     
